,created_at,updated_at,clickability_test_id,excerpt,headline,lede,slug,eyecatcher_id,impressions,clicks,significance,first_place,winner,share_text,square,test_week,headline_tokens,entities,entities_array,entities_trend
121,2014-11-25 14:43:14.520,2016-04-02 16:31:42.683,5474944d1631de2f1200003f,,doctor asks question time can t ever answer it ,"<p>A while back, I had a couple medical issues come up at the same time. I had to see multiple doctors and specialists for each would ask the same thing: ""What medications are you on?""</p>",your-doctor-asks-you-this-question-all-the-time-why-cant-you-ever-answer-it-pg2-1b,5473c7b2dd782ff1b1000002,3052,35,100,True,False,,,201447,doctor asks question time can t ever answer it ,"[doctor, t]","[""doctor"",""t""]",67
122,2014-11-25 15:18:15.795,2016-04-02 16:25:55.521,54749cdedd782ff1b1000047,,may find things gross wait til see,"<p>For some reason, mushrooms gross a lot of people out. But did you know they can do all these amazing things?</p>",you-may-find-these-things-gross-but-wait-til-you-see-what-they-can-do-mk2-7c,547483f91631de66cc00003b,3098,32,25,False,False,I had no idea mushrooms could do all these things. Did you?,,201447,may find things gross wait til see,[things],"[""things""]",0
123,2014-12-16 02:03:54.612,2016-04-02 16:26:00.733,548f8b413335310012050000,,poverty yes kids running amok yes healthy fresh vegetables actually yes ,"<p>Before, it was just an empty lot full or tall grass and weeds. Now, it's something so much better.</p>",poverty-yes-kids-running-amok-yes-healthy-fresh-vegetables-actually-yes-mk2-1f,548f89573834330018030000,1976,2,0,False,False,,,201450,poverty yes kids running amok yes healthy fresh vegetables actually yes ,[],"[""""]",0
124,2014-11-25 20:52:51.588,2016-04-02 16:29:35.717,5474e9f93134660024050000,,allow fuzzy pink puppet tell story trek across abortion desert,<p>How do you make a very serious topic (like a major women's health care crisis) memorable? A little satire and a whole lot of puppet. </p>,allow-this-fuzzy-pink-puppet-to-tell-you-the-story-of-her-trek-across-the-abortion-desert-ew2-3d,5472a9a8050a262812000003,3066,9,0,False,False,Coming soon to a theater near you...unless you live in certain states. ,,201447,allow fuzzy pink puppet tell story trek across abortion desert,[puppet],"[""puppet""]",0
125,2014-11-25 20:55:54.875,2016-04-02 16:31:42.950,5474e9f2323764001b080000,,mother daughter movement literally inspires pants people,"<p>I met these women about a year ago and thought they were doing radical—literally radical—work. I was excited to share their videos with you all, and based on how many went viral, you were excited too! Now they're kicking it up a notch, and I'm thrilled for them. </p><p>See how they're turning a personal story of pain and struggle into a global movement for more healing, happiness, and freedom to let all our freak flags fly.</p>",a-mother-daughter-movement-that-literally-inspires-the-pants-off-people-cs2-5b,5474ecc83237640012110000,3053,33,59,False,False,"They're not fetishizing bodies, they're celebrating who we are in our own skin. ",,201447,mother daughter movement literally inspires pants people,[movement],"[""movement""]",0
126,2014-11-25 21:30:09.654,2016-04-02 16:31:43.232,546e419526714c1ad9000066,,feeling down here s make every minute day amazing,"<p>Everything you do, all day long, is a reminder to pass on your good fortune.</p><p>If everyone in the world set their watch by this schedule, what a wonderful world it could be.</p>",feeling-down-heres-how-to-make-every-minute-of-your-day-amazing-ah2-1a,5474fa43353834001b080000,3048,11,100,True,False,"If everyone who reads this did one of these things, we'd make a dent in everything that is wrong.",,201447,feeling down here s make every minute day amazing,[s],"[""s""]",0
127,2014-11-25 21:52:08.808,2016-04-02 16:31:43.112,5474f4e16635610018010000,,talking money hard owing money harder hardest anyway ,"<p>Let it gooo, let it goooooo! </p>",talking-about-money-is-hard-owing-money-is-harder-doing-what-they-did-is-hardest-do-it-anyway-ew2-2a,545bd44849823fee1e000096,3077,20,17,False,False,"Let it gooo, let it goooo!",,201447,talking money hard owing money harder hardest anyway ,[],"[""""]",0
128,2014-11-25 21:56:35.144,2016-04-02 16:31:43.072,5474fabd353834001b090000,,industry highest rates sexual harassment lot young women work it ,"<p>If you have ever eaten out, are currently eating out, or plan to ever eat out, you might want to watch this. The best part? At 13:00, she offers solutions, including things (easy things!) each one of us can do to help every time we eat out.</p>",this-industry-has-the-highest-rates-of-sexual-harassment-and-a-lot-of-our-young-women-work-in-it-mc2-2c,545bb711d5a7dab11f00008b,3131,14,0,False,False,,,201447,industry highest rates sexual harassment lot young women work it ,[women],"[""women""]",0
129,2014-11-25 23:56:35.002,2016-04-02 16:31:43.133,547517326530300018160000,Some things we've learned about the Ferguson case that you might not know.,truth ferguson case people acknowledge,"<p>Some things I have learned:</p><p>Pro Publica recently <a href=""http://www.propublica.org/article/deadly-force-in-black-and-white"" target=""_blank"">did an in-depth analysis</a> and found that black kids between the ages of 15-19 are 21 times more likely to be shot and killed by cops than white kids of the same age. That's an insane statistic. That's per capita, not actual numbers. If you are a black teenage boy, you have a 21x higher risk of being shot by police.</p><p>Also, in 2010, Federal prosecutors took 162,000 cases to a grand jury. You know how many DIDN'T go to trial? <a href=""http://u.pw/1y9iWwF"" target=""_blank"">6</a>.</p><p>Also, Mike Brown's family will never get a state criminal trial to get justice for their son. And the testimony that denied them that right technically <a href=""http://u.pw/1pjXnbY"" target=""_blank"">doesn't make any sense</a>. Seriously, go read it.</p>",the-truth-about-the-ferguson-case-that-most-people-wont-acknowledge-am2-4a,5474d8b9f1465f03b7000019,3029,80,12,False,False,,,201447,truth ferguson case people acknowledge,[people],"[""people""]",0
130,2014-11-25 23:58:52.374,2016-04-02 16:31:43.143,547517326530300018160000,Some things we've learned about the Ferguson case that you might not know.,truth ferguson case people acknowledge,"<p>Some things I have learned:</p><p>Pro Publica recently <a href=""http://www.propublica.org/article/deadly-force-in-black-and-white"" target=""_blank"">did an in-depth analysis</a> and found that black kids between the ages of 15-19 are 21 times more likely to be shot and killed by cops than white kids of the same age. That's an insane statistic. That's per capita, not actual numbers. If you are a black teenage boy, you have a 21x higher risk of being shot by police.</p><p>Also, in 2010, Federal prosecutors took 162,000 cases to a grand jury. You know how many DIDN'T go to trial? <a href=""http://u.pw/1y9iWwF"" target=""_blank"">6</a>.</p><p>Also, Mike Brown's family will never get a state criminal trial to get justice for their son. And the testimony that denied them that right technically <a href=""http://u.pw/1pjXnbY"" target=""_blank"">doesn't make any sense</a>. Seriously, go read it.</p>",the-truth-about-the-ferguson-case-that-most-people-wont-acknowledge-am2-4d,5474d8b9f1465f03b7000019,3018,83,20,False,False,"In 2010, 162,000 cases went to a grand jury to seek an indictment. Only 6 were declined. This was more than gross incompetence. He deserved a day in actual court.",,201447,truth ferguson case people acknowledge,[people],"[""people""]",0
131,2014-11-26 02:13:34.684,2016-04-02 16:31:43.291,5475367061636104e6080000,"Things that matter, pass 'em on. ",little girl s disease totally manageable bad lives wrong country ,"<p>In a perfect world, Nia (the star of the clip) wouldn't have to go to the emergency room for this. But when you don't have insurance, you don't have much of a choice. At 1:01, we learn a really jarring statistic about African Americans' health. After that, Nia's dad breaks down the reasons why Americans are having these issues and points out what seems to be the obvious solution.</p>",this-little-girls-disease-is-totally-manageable-too-bad-she-lives-in-the-wrong-country-bw4-3b,54752731376265001b020000,3630,18,16,False,False,,,201447,little girl s disease totally manageable bad lives wrong country ,[disease],"[""disease""]",0
132,2014-11-26 05:09:42.189,2016-04-02 16:25:55.883,54755bf46163612673010000,,first statistic shocking second sickening that s makes story striking ,<p>Could you imagine what it must feel like to be the one on whose shoulders the language of your people depends?</p>,the-first-statistic-is-shocking-the-second-sickening-but-thats-what-makes-her-story-so-striking-mk2-6b,5473818ad1d9c60be100001a,4275,27,4,False,False,,,201447,first statistic shocking second sickening that s makes story striking ,"[sickening, that, story]","[""sickening"",""that"",""story""]",35
133,2014-11-26 06:50:17.637,2016-04-02 16:25:56.454,54756e20326131001b1c0000,,next time dismiss chores here s something important remember,<p>The little things add up. A lot.</p>,the-next-time-you-dismiss-your-chores-here-s-something-important-to-remember-eg2-1a,54756da1376265001b320000,3025,36,43,False,False,,,201447,next time dismiss chores here s something important remember,[time],"[""time""]",0
134,2014-11-26 15:17:22.813,2016-04-02 16:25:56.580,5475eeac6163610015520000,,walked classroom saw something terrible took seat anyway stood back up ,<p>Sometimes it's the small moments that change you forever.</p>,she-walked-in-the-classroom-saw-something-terrible-and-took-her-seat-anyway-then-she-stood-back-up-pg2-2b,5475d6696163612673210000,3034,53,30,False,False,,,201447,walked classroom saw something terrible took seat anyway stood back up ,"[classroom, something]","[""classroom"",""something""]",30.5
135,2014-11-26 18:06:40.738,2016-04-02 16:25:56.863,5476168f32613100187b0000,,depression teens looks almost nothing like depression adults,"<p>If there are any kids in your life, you'll want to know what the signs are and what to do next.</p>",depression-in-teens-looks-almost-nothing-like-depression-in-adults-pg2-3b,5473c8781631de7fd800000e,3554,28,4,False,False,It can be hard to tell a depressed teen and normal teen apart. Here's what you need to know.,,201447,depression teens looks almost nothing like depression adults,[teens],"[""teens""]",0
136,2014-12-01 01:46:47.784,2016-04-02 16:25:57.421,547bc865346330001b050000,,father wrote kid things always remember forget every day ,"<p>I'm 31, which means I'm at the age where a lot of my friends are starting to have kids. I know they'll become wonderful adults because the parents they have will guide them well. </p><p>People around my age think a lot about future and family, and writer Evan Porter just went through it, although the future came sooner rather than later.</p>",a-father-wrote-his-kid-14-things-to-always-remember-and-i-forget-9-of-them-every-day-jl2-7b,547b5855346330001b000000,3183,38,17,False,False,"""Things I’ll Teach My First Kid Or, 14 Reasons Why I Suck"" By Evan Porter.",,201448,father wrote kid things always remember forget every day ,[father],"[""father""]",0
137,2014-12-01 03:48:53.639,2016-04-02 16:25:57.466,547732e66435660018050000,,white straight man here s super terrible helping rest us ,"<p>Let's make sure that when we help friends that are LGBT, people of color, women or whoever else wants to smite the patriarchy, we're actually helping.</p>",are-you-white-or-straight-or-a-man-heres-how-not-to-be-super-terrible-at-helping-the-rest-of-us-jl2-6d,547be521346330001b110000,3260,14,3,False,False,,,201448,white straight man here s super terrible helping rest us ,[man],"[""man""]",0
138,2014-12-01 19:00:17.336,2016-04-02 16:31:43.449,547cbac1656437001b140000,,looks like he s swimming around zoom breath leaves body forever,<p>It took 13 years to realize who was making these mysterious things. Not aliens. Not spirits. A little fish. And what can you say about someone who's willing to go 24/7 doing nothing but creating something so beautiful to get a girl’s attention?</p>,it-looks-like-hes-just-swimming-around-but-then-we-zoom-out-and-my-breath-leaves-my-body-forever-rb2-6a,547c949765663400180c0000,3219,88,100,True,False,The sweetest thing.,,201448,looks like he s swimming around zoom breath leaves body forever,[he],"[""he""]",0
139,2014-12-01 20:20:35.407,2016-04-02 16:31:43.467,547ccd1831376400241e0000,This is not a list we should aspire to be on., china iran iraq saudi arabia north korea usa ,"<p>In 2013, The United States ranked 6th in prisoners put to death around the globe. </p>",1-china-2-iran-3-iraq-4-saudi-arabia-5-north-korea-6-usa-am2-1e,547ccadf3137640015250000,3205,21,13,False,False,,,201448, china iran iraq saudi arabia north korea usa ,[],"[""""]",0
140,2014-12-01 20:21:02.102,2016-04-02 16:31:43.470,547ccd1831376400241e0000,This is not a list we should aspire to be on., china iran iraq saudi arabia north korea usa ,"<p>In 2013, The United States ranked 6th in prisoners put to death around the globe. </p>",1-china-2-iran-3-iraq-4-saudi-arabia-5-north-korea-6-usa-am2-1f,547ccadd31376400241a0000,3209,28,72,False,False,,,201448, china iran iraq saudi arabia north korea usa ,[],"[""""]",0
141,2014-12-01 20:21:15.535,2016-04-02 16:31:43.472,547ccd1831376400241e0000,This is not a list we should aspire to be on., china iran iraq saudi arabia north korea usa ,"<p>In 2013, The United States ranked 6th in prisoners put to death around the globe. </p>",1-china-2-iran-3-iraq-4-saudi-arabia-5-north-korea-6-usa-am2-1g,547ccade3137640021150000,3261,29,77,False,False,,,201448, china iran iraq saudi arabia north korea usa ,[],"[""""]",0
142,2014-12-01 20:21:38.760,2016-04-02 16:31:43.475,547ccd1831376400241e0000,This is not a list we should aspire to be on., china iran iraq saudi arabia north korea usa ,"<p>In 2013, The United States ranked 6th in prisoners put to death around the globe. </p>",1-china-2-iran-3-iraq-4-saudi-arabia-5-north-korea-6-usa-am2-1h,547ccade31376400241b0000,3254,26,41,False,False,,,201448, china iran iraq saudi arabia north korea usa ,[],"[""""]",0
143,2014-12-02 17:14:02.757,2016-04-02 16:31:43.668,547df31a3932330018000000,,babies learn quickly smartphones really make smarter ,"<p>Sure, most parents believe that their children are born prodigies, but is exposing them to everyday technology really the smartest way to go? Listen and be the judge.</p>",babies-learn-quickly-but-do-smartphones-really-make-them-smarter-cd2-2b,547dfa9a393233001e050000,3289,6,0,False,False,,,201448,babies learn quickly smartphones really make smarter ,"[babies, smartphones]","[""babies"",""smartphones""]",45.5
144,2014-12-02 17:35:00.357,2016-04-02 16:25:57.748,547df31a3932330018000000,,baby social media account might want wait use it ,"<p>Sure, most parents believe that their children are born prodigies, but is exposing them to everyday technology really the smartest way to go? Listen and be the judge.</p>",does-your-baby-have-their-own-social-media-account-you-might-want-to-wait-for-them-to-use-it-cd2-2d,547dfa9a393233001e050000,3243,4,0,False,False,,,201448,baby social media account might want wait use it ,"[account, wait]","[""account"",""wait""]",51.5
145,2014-12-10 14:09:35.854,2016-04-02 16:31:55.846,5488541f30613269c80b0000,, every prisoners world country wish could say surprised ,"<p>In the U.S., we have the highest documented rate of incarceration in the world. Seriously! We put people in prison at a higher rate than ANY other country on record. </p>",1-out-of-every-4-prisoners-in-the-world-are-from-1-country-wish-i-could-say-i-was-surprised-mi2-6a,53fb5a31a63702141300002d,3229,49,100,True,False,,,201449, every prisoners world country wish could say surprised ,"[country, wish]","[""country"",""wish""]",49
146,2014-12-02 20:32:04.687,2016-04-02 16:31:43.661,547e21c46161330012150000,"""Wow. Walking by having your hands in your pockets makes people nervous and call the police when it's snowing outside?""",cop stops black man walking hands pockets interesting conversation ensues ,<p>A police officer had reports of a suspicious black man walking down the street with his hands in his pockets. Seriously. </p>,a-cop-stops-a-black-man-for-walking-with-his-hands-in-his-pockets-interesting-conversation-ensues-am2-4a,547e188c6161330012130000,3049,101,2,False,False,A black guy and a cop film each other. Well played.,,201448,cop stops black man walking hands pockets interesting conversation ensues ,"[cop, hands]","[""cop"",""hands""]",51
147,2014-12-03 04:59:47.772,2016-04-02 16:31:43.713,547e98c3653865001e240000,,long hair bet sick strangers telling toddler did ,"<p>It's pretty unusual for a toddler to do something completely selfless. Most of them are still trying to figure out whether other people have feelings. </p><p>But Emily is three years old, and her empathy for other kids is profound.</p><p>Her uncle gives her a haircut. </p><p>And then she gives a sick child her hair.</p><p>Who am I kidding, it's unusual for anyone to do something completely selfless. Emily thought she was just doing one simple thing, to help one other child, but maybe she'll inspire you to do something for someone else, too.</p>",have-long-hair-i-bet-youre-sick-of-strangers-telling-you-to-do-what-this-toddler-just-did-ah2-6a,547d26fa6466370012170000,3056,49,0,False,False,Have you ever donated your hair? Thought about it?,,201448,long hair bet sick strangers telling toddler did ,"[hair, strangers]","[""hair"",""strangers""]",45.5
148,2014-12-03 21:22:12.731,2016-04-02 16:25:58.107,547f7f046538650012820000,Purely awesome things that matter. Pass 'em on. ,turns out kid using ipad android good idea here s why ,"<p>Sure, most parents believe that their children are born prodigies, but is exposing them to everyday technology really the smartest way to go?</p>",turns-out-your-kid-using-an-ipad-or-android-is-not-a-good-idea-here-s-why-cd2-6a,547de117333938001e090000,2995,34,67,False,False,"Sure, they’re super cute, but should they really be using smartphones?",,201448,turns out kid using ipad android good idea here s why ,[],"[""""]",0
149,2014-12-03 21:56:34.941,2016-04-02 16:25:58.110,547f7f046538650012820000,Purely awesome things that matter. Pass 'em on. ,there s really intense reasons babies looking ipads,"<p>Sure, most parents believe that their children are born prodigies, but is exposing them to everyday technology really the smartest way to go?</p>",theres-some-really-intense-reasons-why-babies-shouldnt-be-looking-at-ipads-cd2-6b,547de117333938001e090000,3015,26,17,False,False,"Sure, they’re super cute, but should they really be using smartphones?",,201448,there s really intense reasons babies looking ipads,[],"[""""]",0
150,2014-12-04 17:13:22.359,2016-04-02 16:32:01.791,5480963261363300242a0000,,wondering talk black people white people here s things keep mind,"<p>In this great big world, each and every one of us has privilege. I may be a gay black person, but I'm still a man. I hold advantages that women don't. So when I help a woman out through one of my more feminist posts, I have to keep certain things in mind to remain a good ally, or person that wants to fight for the equality of a marginalized group that they're not a part of.</p><p>Let's make sure that when we help friends that are LGBT, people of color, women or whoever else wants to smite the patriarchy, we're actually helping.</p>",if-youre-wondering-how-to-talk-about-black-people-and-white-people-heres-5-things-to-keep-in-mind-jl2-20b,54731090055a700c5800000b,3082,31,2,False,False,5 ways not to sound like a complete idiot when you're only trying to help.,,201448,wondering talk black people white people here s things keep mind,[things],"[""things""]",0
151,2014-12-04 20:22:55.640,2016-04-02 16:25:58.581,5480c1766332310018550000,"If you’d rather hide under the covers than think about this, you’re not alone.",thought living jeep bad saw k student loan debt,<p>For a lot of folks student loans are the bane of their existence. </p>,he-thought-living-in-his-jeep-was-bad-until-he-saw-his-37k-student-loan-debt-cd2-7d,547e78e53433360012010000,3091,24,27,False,False,Think ignoring them will make them go away? ,,201448,thought living jeep bad saw k student loan debt,[jeep],"[""jeep""]",0
152,2014-12-04 23:25:08.190,2016-04-02 16:25:58.762,5480ed543638310018100000,,put guys room made argue passive aggressively seconds,"<p>Is giving big bankers a hard time getting kinda old? (No. No, it is not.)</p>",they-put-2-guys-in-a-room-and-made-them-argue-passive-aggressively-for-90-seconds-or-so-eg2-7a,5480277d61363300211d0000,4294,44,24,False,False,Check out a guy in a red jacket get hilarious about a subject that isn't usually funny. At all.,,201448,put guys room made argue passive aggressively seconds,"[room, argue]","[""room"",""argue""]",36.5
153,2014-12-04 23:33:21.990,2016-04-02 16:31:44.119,547e7b12343336001b090000,,sorry toymakers mass producing warped body image he s got paintbrush knows use,"<p>
	I have a very easy confession to make. I grew up with Barbie, and I loved braiding her hair.</p><p>
	She never factored into any storytelling I did (that was reserved for my music videos I directed using a camcorder and my sister and her friends — you should see my interpretation Weezer's 'Sweater Song'  — a lot of sweaters were involved), but in the 90s, Barbie had super a cool minidresses and super long hair and I lovvvvved that about her.</p><p>She looked like this:</p><p><img src=""http://40.media.tumblr.com/48236a762fb34a7d20fe72c1492c8d5c/tumblr_ng2flgy0L81qz95pko1_400.jpg"" <="""" p=""""></p><p>and she was ev-a-reee-thaaang.</p><p> I *still* want to be that Barbie, honestly. </p><p>
	So as much as I do love Barbie as a child of the 90s, seeing artist Noel Cruz flip the script on mass produced beauty ideals. He takes the face of, in this case, the Hunger Games Katniss Barbie, </p><p>
	If this doesn't point out the pointlessness of paying attention to the way large corporations view women (profiteers who don't think it's worth the time to make female (and male) look like THEMSELVES when there's money to be made) — I don't know what does.</p><p>Yeah, not every kid's gonna get a handpainted real-face Barbie. But every kid might see this and go — wait. There's value in looking real. And *that* is ev-a-ree-THANG. </p>",sorry-toymakers-mass-producing-warped-body-image-hes-got-a-paintbrush-and-he-knows-how-to-use-it-lw2-1a,547e792c653865001e1b0000,3493,38,10,False,False,,,201448,sorry toymakers mass producing warped body image he s got paintbrush knows use,"[toymakers, paintbrush]","[""toymakers"",""paintbrush""]",33.5
154,2014-12-04 23:36:23.977,2016-04-02 16:31:44.121,547e7b12343336001b090000,,maybe everyone can t barbie like this everyone see barbie,"<p>
	I have a very easy confession to make. I grew up with Barbie, and I loved braiding her hair.</p><p>
	She never factored into any storytelling I did (that was reserved for my music videos I directed using a camcorder and my sister and her friends — you should see my interpretation Weezer's 'Sweater Song'  — a lot of sweaters were involved), but in the 90s, Barbie had super a cool minidresses and super long hair and I lovvvvved that about her.</p><p>She looked like this:</p><p><img src=""http://40.media.tumblr.com/48236a762fb34a7d20fe72c1492c8d5c/tumblr_ng2flgy0L81qz95pko1_400.jpg"" <="""" p=""""></p><p>and she was ev-a-reee-thaaang.</p><p> I *still* want to be that Barbie, honestly. </p><p>
	So as much as I do love Barbie as a child of the 90s, seeing artist Noel Cruz flip the script on mass produced beauty ideals. He takes the face of, in this case, the Hunger Games Katniss Barbie, </p><p>
	If this doesn't point out the pointlessness of paying attention to the way large corporations view women (profiteers who don't think it's worth the time to make female (and male) look like THEMSELVES when there's money to be made) — I don't know what does.</p><p>Yeah, not every kid's gonna get a handpainted real-face Barbie. But every kid might see this and go — wait. There's value in looking real. And *that* is ev-a-ree-THANG. </p>",maybe-everyone-cant-have-a-barbie-like-this-but-everyone-should-see-this-barbie-lw2-1b,547e792c653865001e1b0000,3454,53,100,True,False,,,201448,maybe everyone can t barbie like this everyone see barbie,"[everyone, everyone]","[""everyone"",""everyone""]",88
155,2014-12-05 12:53:50.125,2016-04-02 16:25:58.976,5481aaca6637320021040000,The guy in the red jacket is hilarious. He's also being really smart about money and stuff. #PromotedPost,put guys room made argue passive aggressively seconds,"<p>Is giving big bankers a hard time getting kinda old? (No. No, it is not.)</p>",they-put-2-guys-in-a-room-and-made-them-argue-passive-aggressively-for-90-seconds-or-so-eg2-12b,5480ed2f363831001b180000,3645,40,54,False,False,Watch a know-it-all in a suit waste his time pretending to be smart.,,201448,put guys room made argue passive aggressively seconds,"[room, argue]","[""room"",""argue""]",36.5
156,2014-12-05 12:54:41.581,2016-04-02 16:25:58.979,5481aaca6637320021040000,"His ""Wolf of Wall Street"" reference is totally on point, and that jacket ain't too shabby, either. #PromotedPost",put guys room made argue passive aggressively seconds,"<p>Is giving big bankers a hard time getting kinda old? (No. No, it is not.)</p>",they-put-2-guys-in-a-room-and-made-them-argue-passive-aggressively-for-90-seconds-or-so-eg2-12d,5480ed2f363831001b180000,3624,39,48,False,False,Watch a know-it-all in a suit waste his time pretending to be smart.,,201448,put guys room made argue passive aggressively seconds,"[room, argue]","[""room"",""argue""]",36.5
157,2014-12-05 13:55:20.473,2016-04-02 16:31:44.132,5481b9486163630012050000,Here's the deadly results when people say things about science without actually looking at science., years ago doctor published study completely made up made us sicker ,"<p>Once upon a time, a scientist named Dr. Andrew Wakefield published in the medical journal The Lancet that he had discovered a link between autism and vaccines. After years of controversy and making parents mistrust vaccines, along with collecting $674,000 from lawyers who would benefit from suing vaccine makers, it was discovered he had made the whole thing up. The Lancet publicly apologized and reported that further investigation led to the discovery that he had fabricated <em>everything</em>. </p><p>In the intervening years, millions have been spent on studying this further to see if there was anything that could connect autism and vaccines. This is what they found.</p>",16-years-ago-a-doctor-published-a-study-it-was-completely-made-up-and-it-made-us-all-sicker-am2-28a,54738c15109cd613f7000039,3619,60,36,False,False,The mind reels.,,201448, years ago doctor published study completely made up made us sicker ,"[doctor, study, us]","[""doctor"",""study"",""us""]",32
158,2014-12-05 13:57:33.581,2016-04-02 16:31:44.141,5481b9486163630012050000,, years ago doctor published study lots people swear by problem is fake ,"<p>Once upon a time, a scientist named Dr. Andrew Wakefield published in the medical journal The Lancet that he had discovered a link between autism and vaccines. After years of controversy and making parents mistrust vaccines, along with collecting $674,000 from lawyers who would benefit from suing vaccine makers, it was discovered he had made the whole thing up. The Lancet publicly apologized and reported that further investigation led to the discovery that he had fabricated <em>everything</em>. </p><p>In the intervening years, millions have been spent on studying this further to see if there was anything that could connect autism and vaccines. This is what they found.</p>",16-years-ago-a-doctor-published-a-study-that-lots-of-people-swear-by-problem-is-it-was-a-fake-am2-28d,54738c15109cd613f7000039,3716,59,33,False,False,,,201448, years ago doctor published study lots people swear by problem is fake ,"[doctor, people]","[""doctor"",""people""]",54.5
159,2014-12-05 14:32:17.497,2016-04-02 16:31:44.155,5481c1c56637320024120000,, years ago doctor published study completely made up made us sicker ,"<p>Once upon a time, a scientist named Dr. Andrew Wakefield published in the medical journal The Lancet that he had discovered a link between autism and vaccines. After years of controversy and making parents mistrust vaccines, along with collecting $674,000 from lawyers who would benefit from suing vaccine makers, it was discovered he had made the whole thing up. The Lancet publicly apologized and reported that further investigation led to the discovery that he had fabricated <em>everything</em>. </p><p>In the intervening years, millions have been spent on studying this further to see if there was anything that could connect autism and vaccines. This is what they found.</p>",16-years-ago-a-doctor-published-a-study-it-was-completely-made-up-and-it-made-us-all-sicker-am2-29c,54738c15109cd613f7000039,3648,100,100,True,False,"It took studying 25,782,500 kids to begin to undo the damage he did.",,201448, years ago doctor published study completely made up made us sicker ,"[doctor, study, us]","[""doctor"",""study"",""us""]",32
160,2014-12-05 14:33:29.312,2016-04-02 16:31:44.165,5481c1c56637320024120000,, years ago doctor published study completely made up made us sicker ,"<p>Once upon a time, a scientist named Dr. Andrew Wakefield published in the medical journal The Lancet that he had discovered a link between autism and vaccines. After years of controversy and making parents mistrust vaccines, along with collecting $674,000 from lawyers who would benefit from suing vaccine makers, it was discovered he had made the whole thing up. The Lancet publicly apologized and reported that further investigation led to the discovery that he had fabricated <em>everything</em>. </p><p>In the intervening years, millions have been spent on studying this further to see if there was anything that could connect autism and vaccines. This is what they found.</p>",16-years-ago-a-doctor-published-a-study-it-was-completely-made-up-and-it-made-us-all-sicker-am2-29f,54738c15109cd613f7000039,3620,82,13,False,False,The pain he caused is just staggering.,,201448, years ago doctor published study completely made up made us sicker ,"[doctor, study, us]","[""doctor"",""study"",""us""]",32
161,2014-12-05 20:56:08.474,2016-04-02 16:25:59.203,54821af23233640018310000,#PromotedPost,you ll never forget i dream speech kids go history too ,"<p>There are some speeches that go down in the history books, never to be forgotten — speeches by Martin Luther King, Jr. and Gandhi, for example. But what about the new challenges we face? Here's a look at some inspiring words from youth activists around the world.</p>",you-ll-never-forget-the-i-have-a-dream-speech-these-kids-should-go-down-in-history-too-mk2-4b,5481d42f663732001e170000,3096,21,9,False,False,Will these electrifying speeches go down in the history books? I sure hope so.,,201448,you ll never forget i dream speech kids go history too ,"[you, i, kids]","[""you"",""i"",""kids""]",60.333333333333336
162,2014-12-05 21:12:18.979,2016-04-02 16:31:44.467,54821fb23233640015200000,,every flash mob guts did woah ,"<p>The story in the beginning of this video left me, and many others, speechless with anger from the injustice and inhumanity. Fortunately, Broadway was able to find the perfect words. </p><p><strong></strong></p><p><strong style=""font-size: 15px; background-color: initial;""> </strong></p><p><strong></strong></p>",not-every-flash-mob-has-the-guts-to-do-what-they-did-woah-ew2-8a,53e653952207767c8c000030,3128,70,2,False,False,I'm speechless.,,201448,every flash mob guts did woah ,[guts],"[""guts""]",0
163,2014-12-05 21:12:53.965,2016-04-02 16:25:59.227,54821fb23233640015200000,,every flash mob guts did woah ,"<p>The story in the beginning of this video left me, and many others, speechless with anger from the injustice and inhumanity. Fortunately, Broadway was able to find the perfect words. </p><p><strong></strong></p><p><strong style=""font-size: 15px; background-color: initial;""> </strong></p><p><strong></strong></p>",not-every-flash-mob-has-the-guts-to-do-what-they-did-woah-ew2-8c,54821fc4323364001e290000,3028,94,88,False,False,I'm speechless.,,201448,every flash mob guts did woah ,[guts],"[""guts""]",0
164,2014-12-06 20:00:16.553,2016-04-02 16:31:44.574,54836027663239001e260000,Those who are quick to call her a liar should be the ones reading this.,let rape survivor tell story took steps backward ,"<p>When a mainstream magazine ends up doing more harm than good when it writes about rape victims, it's time to have some real talk.</p>",they-let-a-rape-survivor-tell-her-story-but-then-they-took-2-steps-backward-ag2-5b,5483519c6632396c65070000,3054,30,56,False,False,"Rolling Stone, you did such a great thing. At first. ",,201448,let rape survivor tell story took steps backward ,"[survivor, story]","[""survivor"",""story""]",36
165,2014-12-06 20:00:25.660,2016-04-02 16:31:44.597,54836027663239001e260000,Those who are quick to call her a liar should be the ones reading this.,let rape survivor tell story took steps backward ,"<p>When a mainstream magazine ends up doing more harm than good when it writes about rape victims, it's time to have some real talk.</p>",they-let-a-rape-survivor-tell-her-story-but-then-they-took-2-steps-backward-ag2-5c,5483519c6632396c65070000,2943,28,49,False,False,"Before you judge, read. ",,201448,let rape survivor tell story took steps backward ,"[survivor, story]","[""survivor"",""story""]",36
